name,city,country,IATA,latitude,longitude,population
Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.662799835205,12.279800415039,1132215
Araxos Airport,Patras,Greece,GPA,38.1511,21.4256,179546
Girona Airport,Gerona,Spain,GRO,41.901000977,2.7605500221,1574315
Eelde Airport,Groningen,Netherlands,GRQ,53.1197013855,6.57944011688,460140
Federico Garcia Lorca Airport,Granada,Spain,GRX,37.18870162963867,-3.777359962463379,476579
Graz Airport,Graz,Austria,GRZ,46.9911003112793,15.439599990844728,786327
Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8704,675294
Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041,5874052
Westerland Sylt Airport,Westerland,Germany,GWT,54.9132003784,8.34047031403,436803
Gazipaşa Airport,Alanya,Turkey,GZP,36.299217,32.300598,588491
Gaziantep International Airport,Gaziantep,Turkey,GZT,36.9472007751,37.4786987305,3607949
Hasvik Airport,Hasvik,Norway,HAA,70.486701965332,22.139699935913,10147
Halmstad Airport,Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664,276331
Hannover Airport,Hannover,Germany,HAJ,52.461101532,9.68507957458,3452942
Hamburg Airport,Hamburg,Germany,HAM,53.630401611328,9.9882297515869,5161249
Haugesund Airport,Haugesund,Norway,HAU,59.34529876709,5.2083601951599,102134
Heringsdorf Airport,Heringsdorf,Germany,HDF,53.8787002563,14.152299881,383255
Helsinki Vantaa Airport,Helsinki,Finland,HEL,60.317199707031,24.963300704956,3237729
Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,35.3396987915,25.1802997589,193446
Hagfors Airport,Hagfors,Sweden,HFS,60.02009963989258,13.578900337219238,184588
Hammerfest Airport,Hammerfest,Norway,HFT,70.679702758789,23.668600082397,29922
Frankfurt-Hahn Airport,Hahn,Germany,HHN,49.9487,7.26389,2257942
Hemavan Airport,Hemavan,Sweden,HMV,65.80609893798828,15.082799911499023,17200
"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,HOV,62.180000305176,6.0741000175476,61381
Kharkiv International Airport,Kharkov,Ukraine,HRK,49.924800872802734,36.290000915527344,3609797
Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.282222747800006,5138237
Humberside Airport,Humberside,United Kingdom,HUY,53.57440185546875,-0.350832998752594,395579
Valan Airport,Honningsvag,Norway,HVG,71.009696960449,25.983600616455,6567
Iaşi Airport,Iasi,Romania,IAS,47.17850112915039,27.6205997467041,2233172
Ibiza Airport,Ibiza,Spain,IBZ,38.8728981018,1.3731199502899998,2148198
Kiev Zhuliany International Airport,Kiev,Ukraine,IEV,50.40194,30.45194,3259557
Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.88420104980469,24.68610000610352,1174430
Iğdır Airport,Igdir,Turkey,IGD,39.9766273499,43.8766479492,605440
Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023,192915
Islay Airport,Islay,United Kingdom,ILY,55.68190002441406,-6.256669998168945,96400
Innsbruck Airport,Innsbruck,Austria,INN,47.260201,11.344,450911
Inverness Airport,Inverness,United Kingdom,INV,57.54249954223633,-4.047500133514404,249880
Ioannina Airport,Ioannina,Greece,IOA,39.6963996887207,20.82250022888184,153754
Isle of Man Airport,Isle Of Man,Isle of Man,IOM,54.08330154418945,-4.623889923095703,867436
St. Mary's Airport,ST MARY\'S,United Kingdom,ISC,49.91329956054688,-6.291669845581055,153398
Ivalo Airport,Ivalo,Finland,IVL,68.607299804688,27.405300140381,42286
Jersey Airport,Jersey,Jersey,JER,49.20790100097656,-2.195509910583496,1485424
Ikaria Airport,Ikaria,Greece,JIK,37.6827011108,26.3470993042,276976
Jönköping Airport,Joenkoeping,Sweden,JKG,57.757598876953125,14.068699836730955,149656
Chios Island National Airport,Chios,Greece,JKH,38.34320068359375,26.140600204467773,444366
Kalymnos Airport,Kalymnos,Greece,JKL,36.9632987976,26.9405994415,296599
Mikonos Airport,Mykonos,Greece,JMK,37.43510055541992,25.348100662231445,552635
Naxos Airport,Cyclades Islands,Greece,JNX,37.0811004639,25.3680992126,161763
Joensuu Airport,Joensuu,Finland,JOE,62.662899017334,29.607500076294,256935
Sitia Airport,Sitia,Greece,JSH,35.21609878540039,26.101299285888672,47294
Skiathos Island National Airport,Skiathos,Greece,JSI,39.17710113525391,23.503700256347656,161983
Syros Airport,Syros Island,Greece,JSY,37.4227981567,24.9508991241,164653
Santorini Airport,Thira,Greece,JTR,36.399200439453125,25.47929954528809,82651
Astypalaia Airport,Astypalaia,Greece,JTY,36.5798988342,26.3757991791,169866
Jyvaskyla Airport,Jyvaskyla,Finland,JYV,62.399501800537,25.678300857544,182251
Kajaani Airport,Kajaani,Finland,KAJ,64.285499572754,27.692399978638,142631
Kuusamo Airport,Kuusamo,Finland,KAO,65.987602233887,29.239400863647,87560
Boryspil International Airport,Kiev,Ukraine,KBP,50.345001220703125,30.894699096679688,7826657
Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,37.5388259888,36.9535217285,2556362
Cengiz Topel Airport,Topel,Turkey,KCO,40.73500061035156,30.08329963684082,524312
Kemi-Tornio Airport,Kemi,Finland,KEM,65.778701782227,24.582099914551,109916
Kos Airport,Kos,Greece,KGS,36.79330062866211,27.091699600219727,907735
Kristianstad Airport,Kristianstad,Sweden,KID,55.92169952392578,14.08549976348877,109469
Kerry Airport,Kerry,Ireland,KIR,52.18090057373047,-9.52377986907959,110596
Kithira Airport,Kithira,Greece,KIT,36.2742996216,23.0170001984,97514
Chişinău International Airport,Chisinau,Moldova,KIV,46.92770004272461,28.93099975585937,5395800
Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,69.725799560547,29.891300201416,112783
Kalmar Airport,Kalkmar,Sweden,KLR,56.68550109863281,16.287599563598633,95678
Klagenfurt Airport,Klagenfurt,Austria,KLU,46.642502,14.3377,308604
Kalamata Airport,Kalamata,Greece,KLX,37.06829833984375,22.02549934387207,255873
Kirkwall Airport,Kirkwall,United Kingdom,KOI,58.957801818847656,-2.9049999713897705,131083
Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,63.721199035645,23.143100738525,191754
Kramfors Sollefteå Airport,Kramfors,Sweden,KRF,63.04859924316406,17.76889991760254,81681
Kraków John Paul II International Airport,Krakow,Poland,KRK,50.077702,19.7848,6796577
Kiruna Airport,Kiruna,Sweden,KRN,67.821998596191,20.336799621582,27889
Karup Airport,Karup,Denmark,KRP,56.29750061035156,9.124629974365234,125165
Kristiansand Airport,Kristiansand,Norway,KRS,58.204201,8.08537,231418
Košice Airport,Kosice,Slovakia,KSC,48.66310119628906,21.241100311279297,931563
Karlstad Airport,Karlstad,Sweden,KSD,59.4446983337,13.3374004364,137267
Kassel-Calden Airport,Kassel,Germany,KSF,51.417273,9.384967,312401
Kasos Airport,Kasos,Greece,KSJ,35.4213981628,26.9099998474,40217
Kastoria National Airport,Kastoria,Greece,KSO,40.4463005066,21.2821998596,222825
Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,63.111801147461,7.824520111084,88122
Kars Airport,Kars,Turkey,KSY,40.562198638916016,43.1150016784668,698282
Kittilä Airport,Kittila,Finland,KTT,67.700996398926,24.846799850464,40041
Katowice International Airport,Katowice,Poland,KTW,50.4743,19.08,3839663
Kaunas International Airport,Kaunas,Lithuania,KUN,54.96390151977539,24.084800720214844,1347334
Kuopio Airport,Kuopio,Finland,KUO,63.007099151611,27.797800064087,140062
Alexander the Great International Airport,Kavala,Greece,KVA,40.91329956054688,24.619199752807617,344501
Konya Airport,Konya,Turkey,KYA,37.979,32.561901,778411
Kastelorizo Airport,Kastelorizo,Greece,KZS,36.1417007446,29.576400756799995,102064
Lannion-Côte de Granit Airport,Lannion,France,LAI,48.754398,-3.47166,185233
Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308,2316652
Lübeck Blankensee Airport,Luebeck,Germany,LBC,53.8054008484,10.7192001343,417632
A Coruña Airport,La Coruna,Spain,LCG,43.302101,-8.37726,783256
London City Airport,London,United Kingdom,LCY,51.505299,0.055278,1698545
Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,LDE,43.1786994934082,-0.0064389999024569,510577
City of Derry Airport,Londonderry,United Kingdom,LDY,55.04280090332031,-7.161109924316406,179728
Le Havre Octeville Airport,Le Havre,France,LEH,49.53390121459961,0.0880559980869293,241199
Almería International Airport,Almeria,Spain,LEI,36.84389877319336,-2.3701000213623047,1546931
Leipzig/Halle Airport,Leipzig,Germany,LEJ,51.423889,12.236389,1871262
Leon Airport,Leon,Spain,LEN,42.5890007019043,-5.65556001663208,298833
Land's End Airport,Land's End,United Kingdom,LEQ,50.102798,-5.67056,103424
Liège Airport,Liege,Belgium,LGG,50.63740158081055,5.443220138549805,626258
London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278,6600195
London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941,8336719
Limoges Airport,Limoges,France,LIG,45.86280059814453,1.1794400215148926,744503
Lille-Lesquin Airport,Lille,France,LIL,50.563332,3.086886,1773506
Milano Linate Airport,Milan,Italy,LIN,45.445099,9.27674,1815335
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,38.7813,-9.13592,5658493
Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,46.223701,14.4576,1050504
Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298096,12822
Leknes Airport,Leknes,Norway,LKN,68.152496337891,13.609399795532,20765
Luleå Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601,233649
Lampedusa Airport,Lampedusa,Italy,LMP,35.497898,12.6181,127421
Linz Hörsching Airport,Linz,Austria,LNZ,48.2332,14.1875,558592
Linköping City Airport,Linkoeping,Sweden,LPI,58.4062004089,15.6805000305,116417
Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.33359909057617,-2.849720001220703,2331430
Lappeenranta Airport,Lappeenranta,Finland,LPP,61.044601,28.144743,386504
Le Puy-Loudes Airport,Le Puy,France,LPY,45.0806999206543,3.762890100479126,255357
La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,46.17919921875,-1.1952799558639526,569850
Leros Airport,Leros,Greece,LRS,37.184898,26.800301,341539
Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,47.76060104370117,-3.440000057220459,249138
Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.87889862060547,-1.295560002326965,10323
London Luton Airport,London,United Kingdom,LTN,51.874698638916016,-0.3683330118656158,3712297
Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814,278743
Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.2044444,2339826
Lublin Airport,Lublin,Poland,LUZ,51.240278,22.713611,1876918
Lviv International Airport,Lvov,Ukraine,LWO,49.8125,23.956100463867188,5117163
Limnos Airport,Limnos,Greece,LXS,39.917098999,25.236299514799995,453917
Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793,110901
Lyon Saint-Exupéry Airport,Lyon,France,LYS,45.725556,5.081111,4539598
Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,40.471926,-3.56264,10884845
Menorca Airport,Menorca,Spain,MAH,39.86259841918945,4.218649864196777,70687
